aeroporto_partenza,mese,numero_ritardi_basso,dep_avg_basso,arr_avg_basso,numero_ritardi_medio,dep_avg_medio,arr_avg_medio,numero_ritardo_alto,dep_avg_alto,arr_avg_alto,cause_maggiori
JAC,9,418,-3.83,-8.58,59,31.36,28.19,32,188.13,181.0,"['Late Aircraft (50 voli)', 'NAS (50 voli)', 'Carrier (39 voli)']"
JAC,10,321,-6.3,-12.55,16,30.25,22.25,11,312.73,305.82,"['Carrier (16 voli)', 'NAS (15 voli)', 'Late Aircraft (14 voli)']"
JAC,11,127,-5.14,-10.72,19,35.95,31.74,21,297.33,299.24,"['NAS (27 voli)', 'Carrier (21 voli)', 'Late Aircraft (16 voli)']"
JAC,12,239,-4.64,-8.16,41,30.8,29.88,56,252.52,249.71,"['NAS (71 voli)', 'Carrier (56 voli)', 'Late Aircraft (51 voli)']"
JAN,1,423,-4.12,-9.56,51,35.41,35.1,36,174.11,175.6,"['Late Aircraft (57 voli)', 'NAS (45 voli)', 'Weather (37 voli)']"
JAN,2,440,-4.96,-11.28,39,31.56,26.76,11,113.18,104.0,"['Late Aircraft (25 voli)', 'Carrier (24 voli)', 'NAS (16 voli)']"
JAN,3,441,-4.59,-10.34,57,28.79,26.23,43,159.53,152.21,"['Late Aircraft (65 voli)', 'NAS (43 voli)', 'Carrier (36 voli)']"
JAN,4,488,-5.4,-9.87,60,30.5,25.52,44,193.18,192.86,"['Late Aircraft (60 voli)', 'NAS (41 voli)', 'Carrier (40 voli)']"
JAN,5,468,-3.16,-5.53,101,31.8,29.18,72,176.36,179.17,"['Late Aircraft (100 voli)', 'NAS (92 voli)', 'Carrier (78 voli)']"
JAN,6,450,-3.37,-8.93,84,32.06,27.73,39,152.15,149.18,"['Late Aircraft (89 voli)', 'Carrier (78 voli)', 'NAS (53 voli)']"
JAN,7,393,-3.24,-6.43,114,33.49,33.66,77,159.56,158.18,"['Carrier (113 voli)', 'Late Aircraft (112 voli)', 'NAS (92 voli)']"
JAN,8,438,-4.44,-9.66,58,32.24,24.6,30,173.73,167.5,"['Late Aircraft (56 voli)', 'Carrier (43 voli)', 'NAS (23 voli)']"
JAN,9,460,-4.48,-7.52,43,32.33,27.79,16,162.56,154.69,"['NAS (37 voli)', 'Carrier (29 voli)', 'Late Aircraft (27 voli)']"
JAN,10,556,-4.43,-8.53,38,26.0,19.18,19,184.11,178.89,"['Carrier (36 voli)', 'Late Aircraft (28 voli)', 'NAS (24 voli)']"
JAN,11,511,-3.5,-8.64,46,28.98,23.76,17,156.88,155.75,"['Late Aircraft (37 voli)', 'Carrier (33 voli)', 'NAS (32 voli)']"
JAN,12,453,-3.44,-8.51,58,29.6,25.51,45,184.22,185.62,"['Late Aircraft (61 voli)', 'Carrier (61 voli)', 'NAS (61 voli)']"
JAX,1,1757,-3.66,-8.66,283,32.66,27.51,167,153.1,148.63,"['Late Aircraft (293 voli)', 'Carrier (214 voli)', 'NAS (207 voli)']"
JAX,2,1845,-4.34,-8.89,188,31.3,26.28,97,150.9,145.01,"['Late Aircraft (185 voli)', 'Carrier (164 voli)', 'NAS (149 voli)']"
JAX,3,2115,-3.88,-7.9,316,31.43,27.14,157,162.81,161.73,"['Late Aircraft (318 voli)', 'Carrier (248 voli)', 'NAS (229 voli)']"
JAX,4,2135,-3.71,-6.68,281,31.8,29.66,137,164.05,160.77,"['Late Aircraft (292 voli)', 'NAS (256 voli)', 'Carrier (196 voli)']"
JAX,5,2028,-2.6,-5.23,390,32.4,30.44,260,155.72,157.46,"['Late Aircraft (430 voli)', 'NAS (409 voli)', 'Carrier (350 voli)']"
JAX,6,1910,-3.21,-8.11,327,33.03,27.35,252,161.8,159.04,"['Late Aircraft (354 voli)', 'NAS (257 voli)', 'Carrier (254 voli)']"
JAX,7,1680,-2.82,-7.72,395,34.46,32.11,386,179.74,180.08,"['Late Aircraft (523 voli)', 'Carrier (407 voli)', 'NAS (377 voli)']"
JAX,8,1816,-3.25,-8.08,335,31.63,30.36,210,177.32,174.16,"['Late Aircraft (354 voli)', 'NAS (305 voli)', 'Carrier (248 voli)']"
JAX,9,1975,-3.77,-7.87,207,31.11,27.12,91,159.43,155.32,"['Late Aircraft (192 voli)', 'Carrier (175 voli)', 'NAS (170 voli)']"
JAX,10,2234,-4.42,-9.01,206,30.02,23.43,76,171.18,165.5,"['NAS (149 voli)', 'Carrier (146 voli)', 'Late Aircraft (143 voli)']"
JAX,11,2174,-4.2,-8.38,206,30.6,25.04,103,147.0,145.1,"['NAS (168 voli)', 'Late Aircraft (151 voli)', 'Carrier (145 voli)']"
JAX,12,2019,-2.46,-5.58,378,30.54,25.66,150,140.85,138.44,"['Late Aircraft (313 voli)', 'NAS (279 voli)', 'Carrier (271 voli)']"
JFK,1,5840,-2.32,-7.35,1169,31.89,26.65,782,141.6,141.31,"['NAS (1390 voli)', 'Carrier (1332 voli)', 'Late Aircraft (789 voli)']"
JFK,2,6071,-2.96,-10.88,911,31.49,22.56,565,129.58,122.93,"['Carrier (898 voli)', 'NAS (848 voli)', 'Late Aircraft (512 voli)']"
JFK,3,6525,-2.76,-10.33,1215,33.09,22.72,889,138.56,130.05,"['Carrier (1260 voli)', 'NAS (1076 voli)', 'Late Aircraft (885 voli)']"
JFK,4,7157,-3.01,-9.36,1281,31.48,23.83,709,137.81,131.83,"['NAS (1232 voli)', 'Carrier (1131 voli)', 'Late Aircraft (784 voli)']"
JFK,5,7650,-2.88,-7.85,1427,32.22,26.4,843,146.57,142.74,"['NAS (1477 voli)', 'Carrier (1256 voli)', 'Late Aircraft (898 voli)']"
JFK,6,6813,-2.5,-7.82,1449,32.98,28.04,1016,154.0,149.97,"['NAS (1731 voli)', 'Carrier (1533 voli)', 'Late Aircraft (1147 voli)']"
JFK,7,6687,-1.9,-5.65,1667,32.52,27.27,1387,160.08,154.91,"['Carrier (2126 voli)', 'NAS (2016 voli)', 'Late Aircraft (1451 voli)']"
JFK,8,6663,-2.34,-4.26,1568,33.04,30.8,1196,152.47,152.33,"['NAS (2550 voli)', 'Carrier (1897 voli)', 'Late Aircraft (1319 voli)']"
JFK,9,7845,-3.86,-9.68,932,30.66,22.62,479,135.84,128.26,"['NAS (957 voli)', 'Carrier (830 voli)', 'Late Aircraft (464 voli)']"
JFK,10,8132,-3.53,-11.0,867,29.65,16.31,331,140.81,128.52,"['Carrier (708 voli)', 'NAS (614 voli)', 'Late Aircraft (358 voli)']"
JFK,11,7827,-4.02,-10.77,837,30.37,19.6,368,120.62,109.82,"['Carrier (691 voli)', 'NAS (666 voli)', 'Late Aircraft (402 voli)']"
JFK,12,6895,-1.88,-8.1,1553,31.81,24.33,933,131.0,124.71,"['Carrier (1490 voli)', 'NAS (1366 voli)', 'Late Aircraft (1267 voli)']"
JLN,1,19,-5.21,-3.16,4,21.75,22.75,5,337.6,328.6,"['Carrier (8 voli)', 'Weather (6 voli)', 'NAS (5 voli)']"
JLN,2,37,-8.43,-7.22,1,53.0,35.0,2,128.5,97.0,"['Carrier (4 voli)', 'Weather (2 voli)']"
JLN,3,42,-6.98,-12.48,3,37.0,32.67,5,228.2,220.2,"['Carrier (5 voli)', 'Late Aircraft (2 voli)', 'NAS (2 voli)']"
JLN,4,42,-6.5,-11.29,4,33.5,37.0,4,103.75,95.75,"['Carrier (5 voli)', 'NAS (4 voli)', 'Weather (2 voli)']"
JLN,5,40,-7.03,-8.08,2,29.0,33.5,9,185.78,180.89,"['Carrier (6 voli)', 'NAS (3 voli)', 'Late Aircraft (3 voli)']"
JLN,6,37,-5.43,-16.29,2,52.0,44.0,9,207.78,206.78,"['NAS (7 voli)', 'Late Aircraft (4 voli)', 'Weather (3 voli)']"
JLN,7,43,-5.49,-16.1,5,38.2,29.0,1,72.0,79.0,"['Weather (4 voli)', 'Carrier (3 voli)', 'NAS (3 voli)']"
JLN,8,43,-5.49,-11.98,3,21.0,-2.0,4,370.25,371.25,"['Carrier (4 voli)', 'NAS (2 voli)', 'Late Aircraft (1 voli)']"
JLN,9,38,-5.5,-14.71,5,25.4,13.2,7,168.86,163.57,"['Late Aircraft (4 voli)', 'Carrier (4 voli)', 'NAS (4 voli)']"
JLN,10,40,-6.9,-11.05,7,37.29,23.14,2,67.5,53.5,"['Carrier (5 voli)', 'Late Aircraft (3 voli)', 'NAS (1 voli)']"
JLN,11,42,-6.0,-8.05,3,28.67,13.67,6,355.33,348.0,"['Carrier (5 voli)', 'Late Aircraft (3 voli)', 'NAS (2 voli)']"
JLN,12,42,-5.74,-7.98,2,30.0,24.5,5,241.2,227.0,"['Carrier (6 voli)', 'Late Aircraft (3 voli)', 'NAS (2 voli)']"
JMS,1,40,-7.25,-11.38,2,45.0,34.0,1,99.0,71.0,"['Weather (8 voli)', 'Late Aircraft (3 voli)', 'NAS (1 voli)']"
JMS,2,33,-7.21,-13.94,5,32.8,28.8,4,651.75,649.0,"['Weather (8 voli)', 'NAS (6 voli)', 'Carrier (2 voli)']"
JMS,3,47,-7.06,-12.36,2,43.0,35.0,5,290.8,291.0,"['Carrier (4 voli)', 'NAS (3 voli)', 'Late Aircraft (3 voli)']"
JMS,4,52,-7.21,-11.65,1,15.0,14.0,1,111.0,101.0,"['Carrier (1 voli)', 'Late Aircraft (1 voli)']"
JMS,5,10,-10.2,-12.0,0,NULL,NULL,2,95.5,111.0,"['NAS (2 voli)', 'Late Aircraft (1 voli)', 'Weather (1 voli)']"
JMS,6,26,-5.31,-5.58,2,17.5,38.0,4,127.0,138.75,"['NAS (12 voli)', 'Late Aircraft (4 voli)', 'Carrier (3 voli)']"
JMS,7,46,-6.61,-9.13,7,31.57,25.29,2,167.0,169.0,"['Carrier (5 voli)', 'Late Aircraft (4 voli)', 'NAS (4 voli)']"
JMS,8,51,-8.47,-11.0,4,30.25,25.25,1,151.0,151.0,"['Carrier (3 voli)', 'NAS (2 voli)', 'Late Aircraft (2 voli)']"
JMS,9,48,-9.81,-13.77,5,30.8,24.8,2,113.5,127.0,"['Carrier (6 voli)', 'NAS (3 voli)', 'Late Aircraft (1 voli)']"
JMS,10,52,-8.65,-12.1,3,43.33,37.33,2,590.5,587.0,"['Carrier (4 voli)', 'Late Aircraft (2 voli)', 'NAS (2 voli)']"
JMS,11,36,-6.72,-9.19,4,22.75,22.25,8,249.25,246.13,"['Late Aircraft (7 voli)', 'NAS (7 voli)', 'Weather (7 voli)']"
JMS,12,45,-6.33,-10.12,4,33.0,42.5,6,501.17,500.17,"['NAS (7 voli)', 'Late Aircraft (5 voli)', 'Weather (4 voli)']"
JNU,1,217,-7.84,-6.36,57,31.47,39.25,34,162.38,162.78,"['NAS (71 voli)', 'Late Aircraft (45 voli)', 'Carrier (42 voli)']"
JNU,2,263,-9.7,-9.2,20,35.85,31.84,12,143.5,146.0,"['NAS (21 voli)', 'Late Aircraft (19 voli)', 'Carrier (14 voli)']"
JNU,3,290,-9.67,-10.32,26,35.08,35.92,11,138.36,134.0,"['Late Aircraft (24 voli)', 'NAS (22 voli)', 'Carrier (12 voli)']"
JNU,4,297,-11.04,-12.42,27,29.93,25.5,11,104.0,100.55,"['Late Aircraft (21 voli)', 'Carrier (19 voli)', 'NAS (15 voli)']"
JNU,5,342,-8.41,-10.4,32,26.59,26.47,12,140.17,140.25,"['Carrier (26 voli)', 'Late Aircraft (25 voli)', 'NAS (25 voli)']"
JNU,6,415,-7.86,-9.65,45,29.47,27.87,17,159.12,156.41,"['Late Aircraft (35 voli)', 'NAS (29 voli)', 'Carrier (27 voli)']"
JNU,7,409,-6.19,-6.09,88,28.42,27.41,19,115.79,118.21,"['Late Aircraft (69 voli)', 'NAS (68 voli)', 'Carrier (45 voli)']"
JNU,8,416,-7.01,-8.27,64,30.5,30.09,27,167.74,171.58,"['Late Aircraft (50 voli)', 'NAS (47 voli)', 'Carrier (37 voli)']"
JNU,9,379,-9.12,-10.69,26,28.73,23.65,17,160.76,157.06,"['NAS (26 voli)', 'Late Aircraft (24 voli)', 'Carrier (23 voli)']"
JNU,10,311,-9.82,-11.05,19,35.21,34.79,16,156.06,154.75,"['NAS (22 voli)', 'Carrier (17 voli)', 'Weather (15 voli)']"
JNU,11,276,-10.51,-10.34,21,27.57,32.62,7,117.29,120.14,"['NAS (30 voli)', 'Late Aircraft (16 voli)', 'Weather (10 voli)']"
JNU,12,261,-7.71,-9.23,29,33.28,39.34,21,144.76,168.3,"['NAS (42 voli)', 'Late Aircraft (28 voli)', 'Carrier (22 voli)']"
JST,1,22,-5.73,-10.77,6,30.83,25.33,10,150.6,144.0,"['Late Aircraft (10 voli)', 'Weather (10 voli)', 'NAS (7 voli)']"
JST,2,22,-5.91,-16.41,6,30.0,7.83,1,66.0,52.0,"['Weather (3 voli)', 'Carrier (2 voli)', 'Late Aircraft (2 voli)']"
JST,3,43,-9.0,-17.79,2,34.0,35.5,3,106.67,96.0,"['NAS (3 voli)', 'Carrier (3 voli)', 'Weather (2 voli)']"
JST,4,42,-8.71,-11.17,7,37.43,50.71,10,178.4,172.1,"['Carrier (11 voli)', 'NAS (7 voli)', 'Late Aircraft (7 voli)']"
JST,5,43,-9.07,-10.98,4,34.0,27.75,12,175.92,174.33,"['Late Aircraft (11 voli)', 'NAS (7 voli)', 'Carrier (3 voli)']"
JST,6,47,-7.32,-14.89,7,45.29,39.43,3,237.33,235.67,"['Carrier (6 voli)', 'Late Aircraft (3 voli)', 'NAS (2 voli)']"
JST,7,52,-8.4,-14.48,7,31.43,27.0,3,233.33,230.33,"['Carrier (8 voli)', 'Late Aircraft (1 voli)']"
JST,8,54,-7.17,-9.33,4,36.5,37.75,4,97.25,92.5,"['NAS (7 voli)', 'Carrier (5 voli)', 'Late Aircraft (2 voli)']"
JST,9,50,-7.36,-10.66,3,33.67,31.0,6,284.0,282.17,"['Carrier (5 voli)', 'Late Aircraft (4 voli)', 'NAS (3 voli)']"
JST,10,46,-8.98,-16.5,4,36.5,43.5,6,135.33,134.33,"['NAS (6 voli)', 'Carrier (5 voli)', 'Late Aircraft (5 voli)']"
JST,11,38,-8.5,-13.74,5,23.6,14.2,5,154.4,151.8,"['Carrier (5 voli)', 'Late Aircraft (3 voli)', 'NAS (3 voli)']"
JST,12,43,-5.53,-8.79,3,23.0,20.33,12,486.33,484.75,"['Late Aircraft (8 voli)', 'NAS (8 voli)', 'Carrier (7 voli)']"
KOA,1,953,-1.6,-1.93,176,29.26,26.62,59,196.49,180.12,"['Carrier (206 voli)', 'Late Aircraft (195 voli)', 'NAS (77 voli)']"
KOA,2,936,-2.22,-4.01,130,27.07,18.84,58,181.43,173.4,"['Late Aircraft (133 voli)', 'Carrier (131 voli)', 'NAS (50 voli)']"
KOA,3,1180,-2.82,-6.27,79,28.75,25.08,27,143.26,134.67,"['Carrier (79 voli)', 'Late Aircraft (64 voli)', 'NAS (49 voli)']"
KOA,4,1106,-3.37,-7.1,96,29.51,23.4,46,161.59,157.87,"['Late Aircraft (83 voli)', 'Carrier (81 voli)', 'NAS (35 voli)']"
KOA,5,1112,-3.35,-4.74,141,29.01,27.59,43,145.51,143.86,"['Late Aircraft (142 voli)', 'Carrier (130 voli)', 'NAS (62 voli)']"
KOA,6,1234,-3.52,-5.27,110,28.55,25.9,26,130.88,127.88,"['Carrier (103 voli)', 'Late Aircraft (95 voli)', 'NAS (40 voli)']"
KOA,7,1251,-2.88,-5.26,129,27.06,24.03,43,256.19,240.98,"['Carrier (123 voli)', 'Late Aircraft (112 voli)', 'NAS (60 voli)']"
KOA,8,1197,-3.01,-7.93,109,28.04,20.18,46,165.24,148.78,"['Carrier (90 voli)', 'Late Aircraft (90 voli)', 'NAS (21 voli)']"
KOA,9,1175,-4.61,-7.16,72,29.85,24.19,26,116.96,109.12,"['Late Aircraft (62 voli)', 'Carrier (60 voli)', 'NAS (33 voli)']"
KOA,10,1162,-4.01,-6.73,96,30.6,29.49,37,140.81,135.32,"['Late Aircraft (93 voli)', 'Carrier (91 voli)', 'NAS (40 voli)']"
KOA,11,1120,-4.15,-5.96,78,28.9,23.4,23,199.3,193.17,"['Carrier (70 voli)', 'Late Aircraft (58 voli)', 'NAS (37 voli)']"
KOA,12,1162,-3.46,-6.25,127,27.32,20.15,29,143.38,135.0,"['Late Aircraft (100 voli)', 'Carrier (84 voli)', 'NAS (31 voli)']"
KTN,1,109,-9.92,-13.44,26,32.69,30.54,13,127.46,127.25,"['Late Aircraft (26 voli)', 'Carrier (16 voli)', 'NAS (13 voli)']"
KTN,2,137,-11.28,-13.3,12,36.25,50.5,2,175.0,168.5,"['NAS (13 voli)', 'Late Aircraft (10 voli)', 'Carrier (5 voli)']"
KTN,3,143,-10.69,-11.76,13,34.69,32.31,8,86.25,88.38,"['Late Aircraft (16 voli)', 'NAS (12 voli)', 'Carrier (6 voli)']"
KTN,4,147,-9.91,-13.65,13,24.92,21.85,8,78.25,74.38,"['Carrier (11 voli)', 'Late Aircraft (10 voli)', 'NAS (4 voli)']"
KTN,5,151,-7.95,-11.4,27,30.3,26.41,9,166.89,161.44,"['Late Aircraft (25 voli)', 'Carrier (16 voli)', 'NAS (11 voli)']"
KTN,6,200,-7.37,-8.03,31,27.0,24.26,10,124.9,125.0,"['Carrier (21 voli)', 'Late Aircraft (20 voli)', 'NAS (15 voli)']"
KTN,7,216,-5.42,-6.9,40,32.05,32.7,15,131.8,128.53,"['Late Aircraft (30 voli)', 'NAS (28 voli)', 'Carrier (19 voli)']"
KTN,8,204,-2.85,-4.32,49,26.41,25.79,20,161.8,158.16,"['Late Aircraft (36 voli)', 'NAS (31 voli)', 'Carrier (26 voli)']"
KTN,9,182,-7.44,-8.79,15,32.87,33.13,6,118.5,111.33,"['Late Aircraft (15 voli)', 'NAS (14 voli)', 'Carrier (11 voli)']"
KTN,10,148,-8.61,-10.53,12,33.0,32.25,6,112.83,114.67,"['Late Aircraft (14 voli)', 'NAS (9 voli)', 'Carrier (6 voli)']"
KTN,11,129,-8.51,-10.29,19,30.0,28.47,4,78.25,85.25,"['Late Aircraft (15 voli)', 'NAS (11 voli)', 'Carrier (6 voli)']"
KTN,12,130,-7.51,-10.92,22,26.45,22.86,11,143.91,134.64,"['Late Aircraft (22 voli)', 'NAS (11 voli)', 'Carrier (9 voli)']"
LAN,1,66,-3.64,-3.71,8,26.13,21.0,19,179.89,193.89,"['Carrier (19 voli)', 'NAS (19 voli)', 'Weather (12 voli)']"
LAN,2,86,-5.85,-12.03,7,34.71,29.14,4,86.5,79.5,"['NAS (6 voli)', 'Carrier (5 voli)', 'Late Aircraft (5 voli)']"
LAN,3,85,-4.67,-9.41,13,35.85,31.0,11,269.09,270.82,"['Carrier (14 voli)', 'Late Aircraft (12 voli)', 'NAS (11 voli)']"
LAN,4,84,-5.54,-7.87,9,22.89,20.11,18,140.39,139.61,"['Carrier (16 voli)', 'NAS (10 voli)', 'Late Aircraft (8 voli)']"
LAN,5,90,-6.26,-10.81,11,41.18,47.55,12,137.25,134.75,"['Carrier (15 voli)', 'NAS (9 voli)', 'Late Aircraft (7 voli)']"
LAN,6,69,-6.29,-8.61,18,34.44,33.5,21,142.48,139.24,"['Carrier (22 voli)', 'NAS (14 voli)', 'Weather (14 voli)']"
LAN,7,80,-5.25,-7.96,14,29.36,32.07,14,131.71,134.21,"['Late Aircraft (16 voli)', 'Carrier (13 voli)', 'NAS (11 voli)']"
LAN,8,78,-5.51,-8.68,14,35.57,37.57,14,213.21,217.86,"['Carrier (17 voli)', 'NAS (13 voli)', 'Late Aircraft (10 voli)']"
LAN,9,83,-6.78,-14.41,11,39.82,32.0,5,116.6,129.4,"['Carrier (6 voli)', 'Weather (4 voli)', 'Late Aircraft (3 voli)']"
LAN,10,93,-5.57,-10.42,15,36.8,32.33,5,102.6,105.8,"['Carrier (11 voli)', 'NAS (6 voli)', 'Late Aircraft (4 voli)']"
LAN,11,86,-6.08,-9.84,12,26.0,22.42,8,146.5,155.38,"['Carrier (20 voli)', 'NAS (13 voli)', 'Weather (4 voli)']"
LAN,12,74,-6.43,-4.73,11,42.45,41.55,6,146.0,148.67,"['Carrier (19 voli)', 'NAS (8 voli)', 'Weather (8 voli)']"
LAR,1,42,-8.48,-7.26,3,42.0,58.0,1,118.0,112.0,"['NAS (5 voli)', 'Weather (4 voli)', 'Late Aircraft (3 voli)']"
LAR,2,41,-7.15,-4.88,2,24.0,36.0,3,108.67,97.67,"['Carrier (4 voli)', 'NAS (3 voli)', 'Weather (3 voli)']"
LAR,3,41,-8.17,-9.05,4,31.5,40.25,4,328.75,318.5,"['Weather (7 voli)', 'NAS (4 voli)', 'Carrier (3 voli)']"
LAR,4,45,-8.89,-7.73,1,15.0,18.0,1,65.0,69.0,"['Carrier (3 voli)', 'NAS (3 voli)', 'Weather (3 voli)']"
LAR,5,47,-7.85,-7.62,2,44.5,40.5,3,102.0,95.33,"['Weather (3 voli)', 'NAS (3 voli)', 'Late Aircraft (1 voli)']"
LAR,6,38,-6.95,-5.0,2,26.5,21.0,7,290.29,285.29,"['Carrier (7 voli)', 'NAS (5 voli)', 'Late Aircraft (4 voli)']"
LAR,7,43,-6.65,-10.0,1,18.0,5.0,4,124.0,119.25,"['NAS (6 voli)', 'Weather (2 voli)', 'Late Aircraft (1 voli)']"
LAR,8,39,-7.92,-9.77,9,36.22,32.44,5,275.8,269.4,"['Late Aircraft (7 voli)', 'NAS (5 voli)', 'Carrier (4 voli)']"
LAR,9,42,-7.95,-9.9,4,40.75,34.25,4,93.5,77.0,"['Late Aircraft (7 voli)', 'Carrier (2 voli)', 'NAS (1 voli)']"
LAR,10,44,-9.16,-11.82,4,35.25,18.75,4,375.5,371.75,"['Carrier (4 voli)', 'Late Aircraft (2 voli)', 'NAS (2 voli)']"
LAR,11,38,-6.58,-8.61,4,33.75,21.75,6,125.0,108.83,"['Carrier (5 voli)', 'Late Aircraft (4 voli)', 'Weather (4 voli)']"
LAR,12,46,-7.48,-11.15,2,28.0,13.5,3,104.67,82.0,"['Carrier (3 voli)', 'Late Aircraft (2 voli)', 'NAS (1 voli)']"
LAS,1,11068,-1.95,-6.4,2323,31.23,25.4,898,127.99,122.3,"['Carrier (1919 voli)', 'Late Aircraft (1835 voli)', 'NAS (1459 voli)']"
LAS,2,10555,-2.02,-8.52,2084,30.93,23.94,872,121.69,116.47,"['Late Aircraft (1642 voli)', 'Carrier (1444 voli)', 'NAS (1391 voli)']"
LAS,3,11312,-1.84,-6.4,2741,31.72,26.96,1566,132.89,129.07,"['Late Aircraft (2626 voli)', 'Carrier (2280 voli)', 'NAS (2130 voli)']"
LAS,4,11634,-1.9,-8.3,2544,30.99,23.78,953,124.88,117.55,"['Late Aircraft (1900 voli)', 'Carrier (1778 voli)', 'NAS (1399 voli)']"
LAS,5,11513,-1.27,-7.94,3084,31.56,23.8,1246,134.76,128.52,"['Late Aircraft (2297 voli)', 'Carrier (2192 voli)', 'NAS (1683 voli)']"
LAS,6,10894,-0.91,-5.94,3228,30.92,24.96,1293,137.29,131.23,"['Carrier (2572 voli)', 'Late Aircraft (2386 voli)', 'NAS (2055 voli)']"
LAS,7,10062,-0.75,-5.81,3666,32.12,27.46,1950,140.26,136.69,"['Carrier (3615 voli)', 'Late Aircraft (3019 voli)', 'NAS (2547 voli)']"
LAS,8,11753,-2.18,-7.51,2587,31.21,25.82,1351,127.18,121.7,"['Carrier (2141 voli)', 'Late Aircraft (2036 voli)', 'NAS (1957 voli)']"
LAS,9,12072,-2.48,-8.71,2181,30.72,23.42,985,118.68,111.37,"['Carrier (1594 voli)', 'Late Aircraft (1570 voli)', 'NAS (1439 voli)']"
LAS,10,13718,-2.19,-8.86,2260,29.77,23.82,713,127.41,123.67,"['NAS (1596 voli)', 'Carrier (1478 voli)', 'Late Aircraft (1372 voli)']"
LAS,11,12345,-2.44,-10.93,1932,29.6,19.16,620,124.62,117.59,"['Carrier (1138 voli)', 'Late Aircraft (1096 voli)', 'NAS (916 voli)']"
LAS,12,12025,-2.13,-9.64,2213,30.28,21.62,855,131.18,124.8,"['Carrier (1449 voli)', 'Late Aircraft (1371 voli)', 'NAS (1125 voli)']"
LAW,1,68,-7.46,-9.43,5,41.0,33.6,12,218.5,219.17,"['Weather (12 voli)', 'Carrier (10 voli)', 'NAS (7 voli)']"
LAW,2,77,-7.6,-15.45,2,34.5,38.0,3,220.33,220.33,"['Weather (5 voli)', 'NAS (4 voli)', 'Carrier (3 voli)']"
LAW,3,76,-4.83,-11.34,4,31.25,25.0,9,124.33,114.11,"['Carrier (10 voli)', 'Weather (6 voli)', 'Late Aircraft (3 voli)']"
LAW,4,66,-6.32,-9.45,11,38.82,42.73,7,212.43,208.86,"['Weather (11 voli)', 'Carrier (8 voli)', 'NAS (8 voli)']"
LAW,5,64,-7.81,-12.69,11,37.64,37.0,8,144.38,139.5,"['Weather (15 voli)', 'Carrier (11 voli)', 'NAS (7 voli)']"
LAW,6,76,-9.09,-11.93,3,44.33,48.0,11,110.55,109.55,"['Carrier (9 voli)', 'NAS (7 voli)', 'Weather (4 voli)']"
LAW,7,71,-5.21,-6.51,7,25.57,30.29,12,263.33,270.58,"['NAS (17 voli)', 'Carrier (15 voli)', 'Weather (7 voli)']"
LAW,8,84,-8.37,-12.75,5,27.2,24.8,3,108.67,108.67,"['Carrier (7 voli)', 'NAS (4 voli)', 'Late Aircraft (2 voli)']"
LAW,9,82,-7.72,-5.35,4,44.0,51.0,4,178.0,179.5,"['NAS (9 voli)', 'Carrier (6 voli)', 'Weather (5 voli)']"
LAW,10,78,-6.17,-13.96,8,36.5,34.0,5,291.2,282.8,"['Carrier (8 voli)', 'Late Aircraft (6 voli)', 'NAS (5 voli)']"
LAW,11,67,-5.49,-6.94,8,43.25,54.25,5,126.8,124.2,"['Weather (13 voli)', 'Carrier (10 voli)', 'NAS (10 voli)']"
LAW,12,66,-5.27,-8.14,14,29.93,28.64,6,195.17,220.33,"['NAS (13 voli)', 'Carrier (11 voli)', 'Weather (11 voli)']"
LAX,1,11843,-2.76,-5.86,1630,31.6,25.94,827,154.41,147.8,"['Carrier (1964 voli)', 'NAS (1518 voli)', 'Late Aircraft (1139 voli)']"
LAX,2,10787,-2.47,-8.11,1731,30.86,23.58,786,147.04,141.31,"['Carrier (1361 voli)', 'NAS (1331 voli)', 'Late Aircraft (1046 voli)']"
LAX,3,12249,-2.2,-4.88,2159,31.53,27.35,1074,140.67,136.91,"['NAS (2114 voli)', 'Carrier (1993 voli)', 'Late Aircraft (1489 voli)']"
LAX,4,12312,-2.67,-6.86,1789,31.66,26.95,957,150.53,146.52,"['NAS (1715 voli)', 'Carrier (1501 voli)', 'Late Aircraft (1287 voli)']"
LAX,5,12308,-2.15,-6.32,2400,31.83,26.75,1294,142.96,137.71,"['Carrier (2170 voli)', 'NAS (2036 voli)', 'Late Aircraft (1820 voli)']"
LAX,6,12531,-2.01,-5.2,2470,31.09,26.5,1243,134.3,130.15,"['Carrier (2335 voli)', 'NAS (2215 voli)', 'Late Aircraft (1842 voli)']"
LAX,7,12677,-2.28,-6.22,2569,31.32,26.41,1478,150.74,145.47,"['Carrier (2854 voli)', 'NAS (2070 voli)', 'Late Aircraft (2017 voli)']"
LAX,8,13753,-2.88,-7.61,1940,31.38,26.35,1035,147.71,144.56,"['Carrier (1822 voli)', 'NAS (1619 voli)', 'Late Aircraft (1375 voli)']"
LAX,9,13282,-3.57,-10.08,1389,30.78,23.09,681,153.67,146.11,"['Carrier (1094 voli)', 'NAS (1000 voli)', 'Late Aircraft (904 voli)']"
LAX,10,14151,-3.67,-8.67,1473,29.9,24.23,655,141.9,136.26,"['Carrier (1265 voli)', 'NAS (1214 voli)', 'Late Aircraft (890 voli)']"
LAX,11,12281,-3.14,-11.04,1461,30.94,19.87,705,137.82,130.51,"['Carrier (1038 voli)', 'NAS (905 voli)', 'Late Aircraft (819 voli)']"
