codice,aeroporto_partenza,numero_voli,ritardo_minimo,ritardo_massimo,ritardo_medio,tasso_cancellazione,mese
WN,OGG,526,1.0,158.0,7.09,1.3,1
WN,OGG,486,1.0,173.0,4.77,0.4,2
WN,OGG,588,1.0,113.0,3.91,0.5,3
WN,OGG,573,1.0,99.0,3.38,0.9,4
WN,OGG,543,1.0,209.0,5.82,0.4,5
WN,OGG,611,1.0,193.0,4.2,0.7,6
WN,OGG,632,1.0,203.0,5.96,0.6,7
WN,OGG,524,1.0,204.0,3.93,0.4,8
WN,OGG,496,1.0,66.0,1.67,0.0,9
WN,OGG,505,1.0,146.0,1.35,0.8,10
WN,OGG,484,1.0,83.0,1.99,0.0,11
WN,OGG,518,1.0,129.0,3.28,0.2,12
WN,OKC,574,1.0,228.0,9.02,3.7,1
WN,OKC,527,1.0,263.0,7.34,0.0,2
WN,OKC,582,1.0,304.0,9.47,1.0,3
WN,OKC,586,1.0,164.0,8.14,0.3,4
WN,OKC,613,1.0,327.0,16.56,0.5,5
WN,OKC,648,1.0,409.0,13.68,0.2,6
WN,OKC,673,1.0,311.0,13.68,0.7,7
WN,OKC,621,1.0,270.0,9.53,0.0,8
WN,OKC,589,1.0,221.0,6.55,0.0,9
WN,OKC,657,1.0,356.0,6.5,0.5,10
WN,OKC,597,1.0,259.0,7.46,0.3,11
WN,OKC,594,1.0,339.0,9.96,0.2,12
WN,OMA,610,1.0,356.0,14.89,8.7,1
WN,OMA,567,1.0,260.0,8.42,0.2,2
WN,OMA,664,1.0,373.0,11.22,0.8,3
WN,OMA,654,1.0,398.0,11.12,0.2,4
WN,OMA,680,1.0,360.0,24.81,0.6,5
WN,OMA,698,1.0,360.0,16.17,0.9,6
WN,OMA,719,1.0,311.0,14.29,0.7,7
WN,OMA,634,1.0,226.0,9.21,0.0,8
WN,OMA,597,1.0,193.0,6.49,0.0,9
WN,OMA,658,1.0,176.0,4.58,0.3,10
WN,OMA,638,1.0,202.0,4.47,0.3,11
WN,OMA,658,1.0,333.0,10.89,0.3,12
WN,ONT,889,1.0,232.0,8.65,1.0,1
WN,ONT,793,1.0,335.0,8.42,0.8,2
WN,ONT,894,1.0,314.0,10.09,0.3,3
WN,ONT,897,1.0,370.0,8.36,0.1,4
WN,ONT,922,1.0,239.0,10.73,0.7,5
WN,ONT,939,1.0,232.0,9.15,0.1,6
WN,ONT,965,1.0,236.0,10.23,0.3,7
WN,ONT,984,1.0,165.0,6.44,0.1,8
WN,ONT,954,1.0,340.0,6.99,0.3,9
WN,ONT,982,1.0,254.0,5.65,0.4,10
WN,ONT,929,1.0,192.0,5.23,0.2,11
WN,ONT,928,1.0,330.0,9.04,0.0,12
WN,ORD,706,1.0,621.0,20.97,10.9,1
WN,ORD,625,1.0,268.0,4.7,0.5,2
WN,ORD,737,1.0,327.0,10.93,1.6,3
WN,ORD,726,1.0,330.0,11.31,1.0,4
WN,ORD,757,1.0,762.0,26.05,0.9,5
WN,ORD,487,1.0,431.0,15.55,0.2,6
WN,ORD,482,1.0,359.0,17.22,0.0,7
WN,ORD,430,1.0,205.0,12.37,0.0,8
WN,ORD,401,1.0,198.0,5.29,0.0,9
WN,ORD,391,1.0,88.0,2.25,0.0,10
WN,ORD,386,1.0,325.0,7.56,0.3,11
WN,ORD,395,1.0,442.0,13.68,0.0,12
WN,ORF,226,1.0,248.0,9.93,1.3,1
WN,ORF,201,1.0,200.0,5.48,0.5,2
WN,ORF,249,1.0,287.0,11.17,0.0,3
WN,ORF,254,1.0,269.0,8.69,0.0,4
WN,ORF,263,1.0,432.0,14.25,0.0,5
WN,ORF,291,1.0,415.0,18.49,0.0,6
WN,ORF,293,1.0,509.0,20.93,0.3,7
WN,ORF,301,1.0,311.0,17.08,1.0,8
WN,ORF,293,1.0,186.0,6.1,0.0,9
WN,ORF,286,1.0,125.0,4.82,1.0,10
WN,ORF,241,1.0,295.0,7.07,0.0,11
WN,ORF,251,1.0,124.0,7.96,0.0,12
WN,PBI,238,1.0,276.0,13.16,0.4,1
WN,PBI,228,1.0,219.0,5.4,0.4,2
WN,PBI,300,1.0,307.0,19.7,1.0,3
WN,PBI,249,1.0,272.0,12.27,0.4,4
WN,PBI,239,1.0,271.0,16.71,0.0,5
WN,PBI,183,1.0,228.0,16.9,1.6,6
WN,PBI,184,1.0,458.0,21.51,0.5,7
WN,PBI,173,1.0,455.0,23.75,1.2,8
WN,PBI,166,1.0,232.0,5.5,0.0,9
WN,PBI,192,1.0,145.0,5.15,4.2,10
WN,PBI,201,1.0,333.0,4.32,0.0,11
WN,PBI,213,1.0,306.0,15.6,0.0,12
WN,PDX,691,1.0,275.0,12.26,4.2,1
WN,PDX,595,1.0,213.0,6.79,0.5,2
WN,PDX,768,1.0,257.0,7.52,0.5,3
WN,PDX,768,1.0,198.0,8.86,0.0,4
WN,PDX,787,1.0,291.0,10.37,0.3,5
WN,PDX,894,1.0,381.0,13.84,0.2,6
WN,PDX,930,1.0,254.0,12.73,0.2,7
WN,PDX,942,1.0,311.0,9.94,0.0,8
WN,PDX,911,1.0,240.0,7.0,0.1,9
WN,PDX,789,1.0,227.0,6.12,0.1,10
WN,PDX,715,1.0,236.0,6.04,0.3,11
WN,PDX,763,1.0,300.0,10.23,0.1,12
WN,PHL,346,1.0,370.0,20.78,4.0,1
WN,PHL,301,1.0,156.0,5.76,0.0,2
WN,PHL,401,1.0,812.0,11.57,0.5,3
WN,PHL,384,1.0,222.0,10.49,0.0,4
WN,PHL,391,1.0,516.0,19.12,0.3,5
WN,PHL,391,1.0,448.0,16.56,0.5,6
WN,PHL,396,1.0,716.0,20.87,0.8,7
WN,PHL,474,1.0,630.0,24.42,0.6,8
WN,PHL,460,1.0,596.0,10.23,0.0,9
WN,PHL,466,1.0,318.0,6.91,0.9,10
WN,PHL,432,1.0,373.0,9.68,0.5,11
WN,PHL,446,1.0,281.0,12.83,0.2,12
WN,PHX,5218,1.0,403.0,10.54,1.7,1
WN,PHX,4798,1.0,387.0,9.23,0.2,2
WN,PHX,5731,1.0,354.0,12.71,0.6,3
WN,PHX,5494,1.0,350.0,11.26,0.3,4
WN,PHX,5558,1.0,293.0,14.36,0.5,5
WN,PHX,5481,1.0,350.0,15.11,0.2,6
WN,PHX,5618,1.0,371.0,16.25,0.6,7
WN,PHX,5478,1.0,256.0,11.68,0.3,8
WN,PHX,5229,1.0,204.0,7.52,0.2,9
WN,PHX,5929,1.0,302.0,7.94,0.3,10
WN,PHX,5710,1.0,345.0,6.58,0.2,11
WN,PHX,5900,1.0,570.0,11.5,0.3,12
WN,PIT,782,1.0,270.0,11.94,2.6,1
WN,PIT,663,1.0,283.0,6.4,0.0,2
WN,PIT,916,1.0,335.0,14.6,1.3,3
WN,PIT,850,1.0,354.0,8.43,0.4,4
WN,PIT,855,1.0,282.0,20.03,0.5,5
WN,PIT,900,1.0,457.0,14.52,0.3,6
WN,PIT,916,1.0,344.0,14.9,0.2,7
WN,PIT,878,1.0,284.0,12.55,1.1,8
WN,PIT,835,1.0,263.0,6.67,0.5,9
WN,PIT,859,1.0,254.0,6.42,4.1,10
WN,PIT,769,1.0,205.0,4.26,0.3,11
WN,PIT,829,1.0,331.0,13.13,0.1,12
WN,PNS,123,1.0,403.0,14.02,2.4,1
WN,PNS,114,1.0,26.0,1.27,0.0,2
WN,PNS,195,1.0,201.0,9.29,0.5,3
WN,PNS,184,1.0,300.0,12.7,0.0,4
WN,PNS,184,1.0,213.0,16.81,1.1,5
WN,PNS,270,1.0,219.0,8.79,0.0,6
WN,PNS,274,1.0,240.0,9.19,0.7,7
WN,PNS,240,1.0,134.0,5.57,0.0,8
WN,PNS,220,1.0,202.0,3.48,0.0,9
WN,PNS,167,1.0,85.0,2.5,0.0,10
WN,PNS,134,1.0,96.0,3.95,0.0,11
WN,PNS,141,1.0,490.0,19.94,0.0,12
WN,PSP,276,1.0,187.0,10.3,0.0,1
WN,PSP,261,1.0,250.0,10.11,0.8,2
WN,PSP,327,1.0,278.0,12.56,0.9,3
WN,PSP,305,1.0,190.0,8.64,0.0,4
WN,PSP,304,1.0,214.0,9.57,0.3,5
WN,PSP,155,1.0,123.0,11.07,0.0,6
WN,PSP,140,1.0,370.0,12.91,0.0,7
WN,PSP,117,2.0,126.0,9.22,0.0,8
WN,PSP,110,1.0,120.0,8.39,0.0,9
WN,PSP,187,1.0,93.0,3.5,0.0,10
WN,PSP,211,2.0,145.0,5.63,0.5,11
WN,PSP,205,1.0,222.0,9.54,0.0,12
WN,PVD,358,1.0,190.0,11.05,5.3,1
WN,PVD,315,1.0,345.0,5.99,1.3,2
WN,PVD,386,1.0,224.0,14.33,2.1,3
WN,PVD,385,1.0,362.0,13.95,0.3,4
WN,PVD,404,1.0,470.0,21.56,0.2,5
WN,PVD,406,1.0,424.0,14.51,0.2,6
WN,PVD,418,1.0,373.0,17.21,0.5,7
WN,PVD,463,1.0,377.0,14.7,1.1,8
WN,PVD,455,1.0,248.0,5.7,0.4,9
WN,PVD,449,1.0,120.0,3.02,2.7,10
WN,PVD,365,1.0,163.0,3.15,0.3,11
WN,PVD,399,1.0,306.0,9.63,0.0,12
WN,PWM,88,1.0,258.0,15.19,5.7,1
WN,PWM,79,2.0,155.0,4.66,0.0,2
WN,PWM,95,1.0,304.0,13.28,0.0,3
WN,PWM,90,2.0,423.0,15.91,5.6,4
WN,PWM,93,1.0,415.0,22.13,0.0,5
WN,PWM,152,2.0,207.0,15.28,0.7,6
WN,PWM,163,1.0,205.0,15.5,0.0,7
WN,PWM,183,1.0,430.0,20.87,1.1,8
WN,PWM,176,1.0,384.0,11.86,0.0,9
WN,PWM,185,1.0,247.0,10.74,0.0,10
WN,PWM,109,3.0,181.0,6.95,0.0,11
WN,PWM,106,1.0,195.0,9.75,0.0,12
WN,RDU,674,1.0,307.0,10.65,3.9,1
WN,RDU,621,1.0,232.0,4.79,0.0,2
WN,RDU,760,1.0,442.0,14.1,0.3,3
WN,RDU,737,1.0,265.0,10.85,0.5,4
WN,RDU,753,1.0,394.0,17.73,0.1,5
WN,RDU,796,1.0,315.0,12.9,0.1,6
WN,RDU,815,1.0,283.0,18.4,0.5,7
WN,RDU,761,1.0,357.0,14.03,0.4,8
WN,RDU,722,1.0,290.0,8.13,0.1,9
WN,RDU,744,1.0,303.0,5.95,1.1,10
WN,RDU,762,1.0,346.0,4.42,0.0,11
WN,RDU,798,1.0,314.0,9.82,0.0,12
WN,RIC,133,1.0,134.0,10.32,0.0,1
WN,RIC,122,1.0,111.0,5.25,0.8,2
WN,RIC,139,1.0,351.0,13.63,0.0,3
WN,RIC,150,1.0,395.0,14.52,0.0,4
WN,RIC,161,1.0,358.0,24.07,0.0,5
WN,RIC,182,1.0,125.0,10.26,0.0,6
WN,RIC,193,1.0,350.0,15.07,0.0,7
WN,RIC,183,1.0,169.0,8.93,0.0,8
WN,RIC,176,1.0,233.0,6.48,0.0,9
WN,RIC,169,1.0,244.0,4.8,0.0,10
WN,RIC,165,1.0,93.0,4.39,0.0,11
WN,RIC,169,1.0,334.0,8.55,0.0,12
WN,RNO,698,1.0,535.0,9.57,1.6,1
WN,RNO,646,1.0,398.0,13.92,0.5,2
WN,RNO,737,1.0,326.0,13.7,1.6,3
WN,RNO,686,1.0,183.0,7.7,0.1,4
WN,RNO,692,1.0,323.0,9.52,0.1,5
WN,RNO,759,1.0,264.0,10.54,0.3,6
WN,RNO,787,1.0,535.0,14.87,0.3,7
WN,RNO,796,1.0,310.0,10.72,0.0,8
WN,RNO,752,1.0,188.0,9.03,0.1,9
WN,RNO,720,1.0,187.0,9.58,0.4,10
WN,RNO,655,1.0,318.0,8.46,0.5,11
WN,RNO,720,1.0,679.0,10.71,1.1,12
WN,ROC,165,1.0,298.0,18.01,3.0,1
WN,ROC,141,1.0,291.0,10.42,0.0,2
WN,ROC,159,1.0,566.0,17.6,0.0,3
WN,ROC,164,1.0,229.0,10.83,0.0,4
WN,ROC,177,1.0,274.0,16.11,0.0,5
WN,ROC,184,1.0,384.0,12.46,0.0,6
WN,ROC,188,1.0,376.0,13.91,0.0,7
WN,ROC,160,1.0,459.0,24.86,1.9,8
WN,ROC,153,1.0,102.0,5.66,0.0,9
WN,ROC,150,1.0,116.0,4.76,1.3,10
WN,ROC,119,1.0,265.0,10.17,0.0,11
WN,ROC,123,1.0,411.0,19.41,0.0,12
WN,RSW,697,1.0,260.0,16.04,2.9,1
WN,RSW,703,1.0,207.0,9.51,0.0,2
WN,RSW,1068,1.0,389.0,20.9,2.4,3
WN,RSW,694,1.0,457.0,15.85,0.6,4
WN,RSW,573,1.0,336.0,18.45,0.2,5
WN,RSW,472,1.0,463.0,15.4,1.7,6
WN,RSW,472,1.0,336.0,15.64,0.4,7
WN,RSW,399,1.0,438.0,15.13,3.0,8
WN,RSW,369,1.0,398.0,7.23,3.5,9
WN,RSW,579,1.0,251.0,3.79,8.8,10
WN,RSW,659,1.0,255.0,4.17,0.0,11
WN,RSW,705,1.0,521.0,16.63,0.7,12
WN,SAN,2709,1.0,329.0,10.21,1.4,1
WN,SAN,2415,1.0,415.0,11.4,0.9,2
WN,SAN,2829,1.0,343.0,12.78,0.7,3
WN,SAN,2758,1.0,478.0,11.31,0.4,4
WN,SAN,2810,1.0,377.0,14.09,0.4,5
WN,SAN,3011,1.0,466.0,17.84,0.5,6
WN,SAN,3084,1.0,312.0,18.88,0.5,7
WN,SAN,3013,1.0,276.0,12.29,0.3,8
WN,SAN,2872,1.0,262.0,12.04,0.1,9
WN,SAN,2938,1.0,406.0,21.6,1.4,10
WN,SAN,2729,1.0,261.0,10.35,0.4,11
WN,SAN,2806,1.0,875.0,24.93,3.7,12
WN,SAT,1314,1.0,341.0,10.46,2.1,1
WN,SAT,1182,1.0,309.0,6.82,0.2,2
WN,SAT,1409,1.0,350.0,10.39,0.6,3
WN,SAT,1391,1.0,432.0,10.75,0.6,4
WN,SAT,1421,1.0,336.0,16.55,1.4,5
WN,SAT,1433,1.0,461.0,14.09,0.2,6
WN,SAT,1474,1.0,288.0,18.23,0.9,7
WN,SAT,1354,1.0,274.0,7.48,0.3,8
WN,SAT,1289,1.0,224.0,6.63,0.1,9
WN,SAT,1416,1.0,202.0,6.24,0.8,10
WN,SAT,1326,1.0,206.0,6.33,0.3,11
WN,SAT,1399,1.0,508.0,11.99,0.1,12
WN,SAV,190,1.0,212.0,12.71,0.5,1
WN,SAV,173,1.0,190.0,3.94,0.6,2
WN,SAV,246,1.0,140.0,6.94,0.0,3
WN,SAV,246,1.0,389.0,14.79,0.0,4
WN,SAV,254,1.0,274.0,18.46,0.0,5
WN,SAV,290,1.0,196.0,10.0,0.3,6
WN,SAV,294,1.0,315.0,19.74,1.0,7
WN,SAV,256,1.0,237.0,9.13,4.7,8
WN,SAV,238,1.0,63.0,4.58,0.0,9
WN,SAV,243,1.0,161.0,8.18,0.0,10
WN,SAV,197,1.0,466.0,11.89,0.0,11
WN,SAV,198,1.0,421.0,16.96,0.0,12
WN,SBA,177,1.0,132.0,6.62,1.1,1
WN,SBA,158,1.0,254.0,7.64,8.2,2
WN,SBA,179,1.0,216.0,9.98,1.1,3
WN,SBA,176,2.0,319.0,14.56,2.3,4
WN,SBA,182,1.0,170.0,8.45,0.0,5
WN,SBA,186,1.0,213.0,10.06,0.5,6
WN,SBA,192,1.0,423.0,10.98,1.0,7
WN,SBA,144,1.0,225.0,7.78,0.0,8
WN,SBA,132,1.0,272.0,13.77,0.0,9
WN,SBA,131,1.0,341.0,9.49,0.8,10
WN,SBA,136,1.0,174.0,5.91,0.0,11
WN,SBA,139,2.0,365.0,11.19,1.4,12
WN,SDF,400,1.0,199.0,10.85,3.8,1
WN,SDF,358,1.0,162.0,5.42,0.0,2
WN,SDF,464,1.0,488.0,13.87,0.4,3
WN,SDF,437,1.0,305.0,10.75,0.5,4
WN,SDF,450,1.0,242.0,13.86,0.2,5
WN,SDF,449,1.0,298.0,10.27,0.0,6
WN,SDF,455,1.0,428.0,14.37,0.7,7
WN,SDF,401,1.0,212.0,7.87,0.7,8
WN,SDF,376,1.0,189.0,6.94,0.5,9
WN,SDF,456,1.0,225.0,5.26,2.2,10
WN,SDF,400,1.0,255.0,5.92,0.3,11
WN,SDF,385,1.0,459.0,9.95,0.0,12
WN,SEA,574,1.0,177.0,10.3,0.5,1
WN,SEA,515,1.0,221.0,8.95,0.4,2
WN,SEA,582,1.0,240.0,10.8,0.5,3
WN,SEA,602,1.0,233.0,10.52,0.0,4
WN,SEA,634,1.0,282.0,14.13,0.2,5
WN,SEA,831,1.0,464.0,21.14,0.0,6
WN,SEA,882,1.0,250.0,15.79,0.0,7
WN,SEA,870,1.0,194.0,16.79,0.1,8
WN,SEA,841,1.0,535.0,14.77,0.2,9
WN,SEA,646,1.0,168.0,10.65,0.3,10
WN,SEA,527,1.0,178.0,6.58,0.6,11
WN,SEA,552,1.0,477.0,11.89,0.0,12
WN,SFO,584,1.0,219.0,14.82,0.5,1
WN,SFO,506,1.0,498.0,29.17,2.2,2
WN,SFO,602,1.0,397.0,28.42,0.8,3
WN,SFO,588,1.0,302.0,27.21,0.5,4
WN,SFO,601,1.0,279.0,27.27,0.3,5
WN,SFO,611,1.0,308.0,17.97,0.0,6
WN,SFO,638,1.0,315.0,13.83,0.0,7
WN,SFO,680,1.0,275.0,15.13,0.0,8
WN,SFO,672,1.0,414.0,14.9,0.0,9
WN,SFO,667,1.0,309.0,14.54,0.1,10
WN,SFO,635,1.0,441.0,19.22,0.6,11
WN,SFO,645,1.0,374.0,19.02,0.8,12
WN,SJC,2385,1.0,235.0,7.95,0.8,1
WN,SJC,2150,1.0,295.0,8.04,0.9,2
WN,SJC,2347,1.0,277.0,9.35,0.6,3
WN,SJC,2338,1.0,201.0,7.13,0.3,4
WN,SJC,2396,1.0,303.0,10.22,0.1,5
WN,SJC,2436,1.0,349.0,11.74,0.2,6
WN,SJC,2516,1.0,385.0,10.82,0.7,7
WN,SJC,2508,1.0,260.0,6.78,0.5,8
WN,SJC,2428,1.0,213.0,7.7,0.3,9
WN,SJC,2379,1.0,300.0,9.55,0.5,10
WN,SJC,2286,1.0,237.0,5.67,0.3,11
WN,SJC,2348,1.0,399.0,10.47,1.2,12
WN,SJU,299,1.0,209.0,12.51,0.0,1
WN,SJU,280,1.0,377.0,14.5,0.0,2
WN,SJU,364,1.0,293.0,20.22,0.5,3
WN,SJU,336,1.0,218.0,7.21,0.0,4
WN,SJU,339,1.0,331.0,12.62,0.0,5
WN,SJU,474,1.0,282.0,15.91,1.1,6
WN,SJU,485,1.0,420.0,14.82,0.2,7
WN,SJU,296,1.0,340.0,20.59,1.7,8
WN,SJU,253,1.0,96.0,6.36,0.4,9
WN,SJU,248,1.0,147.0,6.54,5.6,10
WN,SJU,294,1.0,362.0,5.28,0.0,11
WN,SJU,322,1.0,192.0,10.48,0.0,12
WN,SLC,1025,1.0,292.0,13.31,1.3,1
WN,SLC,955,1.0,285.0,13.05,0.1,2
WN,SLC,1062,1.0,303.0,14.41,0.6,3
WN,SLC,993,1.0,216.0,8.95,0.3,4
WN,SLC,1016,1.0,407.0,13.33,0.2,5
WN,SLC,1012,1.0,289.0,14.6,0.4,6
WN,SLC,1048,1.0,277.0,12.2,0.4,7
WN,SLC,997,1.0,250.0,12.84,0.2,8
WN,SLC,959,1.0,268.0,8.4,0.2,9
WN,SLC,985,1.0,387.0,9.25,0.1,10
WN,SLC,871,1.0,310.0,8.46,0.3,11
WN,SLC,929,1.0,457.0,14.35,0.1,12
WN,SMF,2374,1.0,251.0,7.77,1.0,1
WN,SMF,2144,1.0,334.0,7.91,1.3,2
WN,SMF,2504,1.0,323.0,10.46,0.7,3
WN,SMF,2515,1.0,224.0,9.39,0.2,4
WN,SMF,2543,1.0,239.0,10.53,0.2,5
WN,SMF,2606,1.0,359.0,12.49,0.3,6
WN,SMF,2695,1.0,298.0,12.2,0.3,7
WN,SMF,2673,1.0,344.0,8.29,0.3,8
WN,SMF,2584,1.0,284.0,8.23,0.3,9
WN,SMF,2601,1.0,293.0,8.43,0.5,10
WN,SMF,2488,1.0,215.0,6.86,0.1,11
WN,SMF,2559,1.0,415.0,15.14,1.0,12
WN,SNA,1254,1.0,190.0,8.31,1.0,1
WN,SNA,1153,1.0,195.0,8.38,0.8,2
WN,SNA,1277,1.0,221.0,9.81,0.7,3
WN,SNA,1191,1.0,301.0,8.53,0.2,4
WN,SNA,1212,1.0,237.0,8.95,0.7,5
WN,SNA,1155,1.0,242.0,8.92,0.6,6
WN,SNA,1178,1.0,244.0,9.28,1.0,7
WN,SNA,1204,1.0,272.0,8.67,0.3,8
WN,SNA,1165,1.0,260.0,6.9,0.4,9
WN,SNA,1176,1.0,174.0,6.35,0.3,10
WN,SNA,1224,1.0,256.0,4.74,0.2,11
WN,SNA,1253,1.0,410.0,10.45,1.8,12
WN,SRQ,381,1.0,384.0,13.93,2.9,1
WN,SRQ,362,1.0,166.0,7.84,0.0,2
WN,SRQ,582,1.0,284.0,15.85,2.1,3
WN,SRQ,449,1.0,262.0,12.57,0.4,4
WN,SRQ,408,1.0,305.0,20.73,0.2,5
WN,SRQ,338,1.0,406.0,13.88,0.0,6
WN,SRQ,326,1.0,253.0,17.68,0.3,7
WN,SRQ,251,1.0,203.0,10.94,3.2,8
WN,SRQ,228,1.0,117.0,4.39,4.8,9
WN,SRQ,326,1.0,241.0,4.56,31.9,10
WN,SRQ,283,1.0,174.0,2.93,3.2,11
WN,SRQ,286,1.0,237.0,8.81,0.7,12
WN,STL,3085,1.0,430.0,15.05,4.5,1
WN,STL,2838,1.0,351.0,8.44,0.2,2
WN,STL,3451,1.0,385.0,12.32,0.7,3
WN,STL,3388,1.0,438.0,12.96,0.5,4
WN,STL,3457,1.0,365.0,19.72,0.3,5
WN,STL,3655,1.0,378.0,14.47,0.3,6
WN,STL,3817,1.0,503.0,18.85,0.3,7
WN,STL,3582,1.0,452.0,10.21,1.0,8
WN,STL,3418,1.0,234.0,6.11,0.5,9
WN,STL,3587,1.0,375.0,6.31,1.1,10
WN,STL,3267,1.0,277.0,6.29,0.1,11
WN,STL,3413,1.0,441.0,10.93,0.3,12
WN,SYR,106,1.0,127.0,10.32,2.8,1
WN,SYR,93,1.0,221.0,6.95,1.1,2
WN,SYR,119,1.0,260.0,20.56,0.0,3
WN,SYR,115,1.0,417.0,11.9,0.0,4
WN,SYR,120,1.0,311.0,15.09,0.0,5
WN,SYR,119,1.0,176.0,11.08,0.0,6
WN,SYR,124,2.0,247.0,18.23,0.8,7
WN,SYR,16,7.0,316.0,57.88,0.0,8
WN,TPA,2059,1.0,366.0,11.27,3.1,1
WN,TPA,1937,1.0,246.0,6.44,0.1,2
WN,TPA,2606,1.0,403.0,22.53,1.7,3
WN,TPA,2219,1.0,270.0,12.11,0.9,4
WN,TPA,2134,1.0,626.0,24.26,0.6,5
WN,TPA,2032,1.0,407.0,16.51,0.2,6
WN,TPA,2042,1.0,364.0,20.87,0.3,7
WN,TPA,1743,1.0,489.0,15.96,3.0,8
WN,TPA,1617,1.0,337.0,8.71,5.6,9
WN,TPA,1862,1.0,255.0,5.53,10.9,10
WN,TPA,1815,1.0,273.0,5.68,0.4,11
WN,TPA,1925,1.0,510.0,12.82,0.5,12
WN,TUL,414,1.0,306.0,9.71,2.7,1
WN,TUL,376,1.0,215.0,6.62,0.0,2
WN,TUL,468,1.0,305.0,9.53,0.9,3
WN,TUL,455,1.0,288.0,11.39,0.2,4
WN,TUL,471,1.0,387.0,15.17,0.8,5
WN,TUL,493,1.0,328.0,12.99,0.0,6
WN,TUL,509,1.0,245.0,11.36,0.6,7
WN,TUL,462,1.0,276.0,8.3,0.0,8
WN,TUL,439,1.0,146.0,5.11,0.0,9
WN,TUL,498,1.0,146.0,3.59,0.2,10
WN,TUL,442,1.0,140.0,4.61,0.7,11
WN,TUL,441,1.0,371.0,9.27,0.2,12
WN,TUS,355,1.0,289.0,8.18,1.7,1
WN,TUS,335,1.0,286.0,12.82,0.3,2
WN,TUS,384,1.0,278.0,11.14,1.3,3
WN,TUS,372,1.0,187.0,10.71,0.0,4
WN,TUS,379,1.0,359.0,17.61,0.5,5
WN,TUS,335,1.0,345.0,14.05,0.0,6
WN,TUS,344,1.0,316.0,16.05,0.3,7
WN,TUS,338,1.0,288.0,8.85,0.0,8
WN,TUS,328,1.0,140.0,7.14,0.0,9
WN,TUS,386,1.0,240.0,7.63,0.0,10
WN,TUS,387,1.0,231.0,5.02,1.3,11
WN,TUS,404,1.0,394.0,9.58,0.7,12
WN,VPS,131,1.0,288.0,11.43,0.8,1
WN,VPS,114,1.0,272.0,5.67,0.9,2
WN,VPS,167,1.0,507.0,9.04,0.0,3
WN,VPS,171,1.0,436.0,11.67,0.0,4
WN,VPS,177,1.0,708.0,26.66,0.6,5
WN,VPS,191,1.0,121.0,7.54,0.0,6
WN,VPS,196,1.0,296.0,11.8,0.5,7
WN,VPS,186,1.0,202.0,8.61,0.5,8
WN,VPS,178,1.0,440.0,8.68,0.0,9
WN,VPS,189,1.0,100.0,4.12,0.0,10
WN,VPS,115,1.0,125.0,4.1,0.0,11
WN,VPS,110,1.0,391.0,15.29,2.7,12
YX,ACK,27,1.0,286.0,28.0,3.7,5
YX,ACK,130,1.0,541.0,26.65,6.2,6
YX,ACK,213,1.0,338.0,20.84,8.5,7
YX,ACK,215,1.0,1245.0,21.23,11.6,8
YX,ACK,17,2.0,54.0,5.65,0.0,9
YX,AGS,29,4.0,129.0,10.86,0.0,4
YX,ALB,10,11.0,76.0,12.1,10.0,1
YX,ALB,33,1.0,32.0,2.15,0.0,2
YX,ALB,43,2.0,365.0,12.79,2.3,3
YX,ALB,57,4.0,44.0,2.82,1.8,4
YX,ALB,83,2.0,256.0,14.05,1.2,5
YX,ALB,31,9.0,109.0,7.94,3.2,6
YX,ALB,2,0.0,-12.0,0.0,0.0,9
YX,ALB,7,11.0,38.0,9.57,0.0,10
YX,ALB,8,18.0,49.0,11.25,0.0,11
YX,ALB,33,2.0,773.0,36.7,0.0,12
YX,ATL,130,2.0,399.0,12.72,3.8,1
YX,ATL,125,1.0,380.0,7.09,0.8,2
YX,ATL,146,2.0,196.0,5.44,0.0,3
YX,ATL,130,1.0,151.0,5.51,0.8,4
YX,ATL,175,1.0,429.0,18.35,0.6,5
YX,ATL,62,1.0,931.0,26.5,3.2,6
YX,ATL,49,2.0,841.0,46.08,6.1,7
YX,ATL,102,1.0,1243.0,34.16,5.9,8
YX,ATL,86,1.0,332.0,14.26,2.3,9
YX,ATL,48,6.0,102.0,8.65,0.0,10
YX,ATL,66,3.0,310.0,18.21,0.0,11
YX,ATL,89,2.0,310.0,13.1,1.1,12
YX,AUS,13,3.0,24.0,8.92,0.0,1
YX,AUS,4,6.0,11.0,4.25,0.0,2
YX,AUS,32,3.0,56.0,6.34,0.0,3
YX,AUS,30,1.0,75.0,4.83,0.0,4
YX,AUS,5,5.0,14.0,3.8,0.0,5
YX,AUS,2,0.0,-11.0,0.0,0.0,8
YX,AUS,5,9.0,9.0,1.8,0.0,9
YX,AUS,4,48.0,48.0,12.0,0.0,10
YX,AUS,5,18.0,111.0,31.4,0.0,11
YX,AUS,14,10.0,102.0,12.0,0.0,12
YX,AVL,71,2.0,182.0,9.75,0.0,1
YX,AVL,88,1.0,320.0,7.39,1.1,2
YX,AVL,108,1.0,91.0,2.33,0.0,3
YX,AVL,116,1.0,115.0,6.4,0.9,4
YX,AVL,93,1.0,238.0,15.48,1.1,5
YX,AVL,91,3.0,1168.0,29.46,5.5,6
YX,AVL,98,1.0,335.0,31.48,4.1,7
YX,AVL,100,4.0,250.0,15.56,16.0,8
YX,AVL,93,1.0,286.0,12.15,14.0,9
YX,AVL,80,5.0,193.0,8.33,10.0,10
